甯у彿,杞﹁締ID,閫熷害(m/s),璺濈(m),瑙掑害(deg),Yaw(deg)
132,61,-8.278704855,176.2021413,0.569058139,-180
132,62,-11.78943829,156.3847889,3.207473212,-180
132,63,12.98596259,37.01736749,-13.67271966,-3.05E-05
132,64,-11.01357386,165.746337,1.815142161,-180
132,65,9.73728734,19.30918927,-15.7768395,-3.05E-05
132,67,-11.72996874,172.1586751,2.913324957,-180
132,68,-10.72595517,180.836844,1.663627315,-180
132,69,-8.308215019,193.2218434,0.518931935,-180
132,70,-11.96891065,189.2454351,2.650087007,-180
132,71,-10.42937641,196.7329197,1.529172426,-180
132,72,-8.341064517,207.8439404,0.482423489,-180
133,55,7.905215343,27.04252416,-3.710368475,-3.05E-05
133,56,10.86731855,51.68234622,-5.830280709,-3.05E-05
133,57,13.59855781,71.13516745,-7.065576802,-3.05E-05
133,58,13.51035754,54.57508189,-9.226026779,-3.05E-05
133,59,10.73606685,36.36982562,-8.299665899,-3.05E-05
133,60,6.229075653,11.03973949,-9.120899643,-3.05E-05
133,61,-8.271317007,175.3750039,0.57174213,-180
133,62,-11.71437869,155.2133235,3.231707076,-180
133,63,13.14470477,38.32964991,-13.19599436,-3.05E-05
133,64,-10.97531098,164.6487969,1.827245892,-180
133,65,9.899006746,20.29329476,-14.99330305,-3.05E-05
133,67,-11.67206616,170.9914566,2.933229173,-180
133,68,-10.74464532,179.7623745,1.673573911,-180
133,69,-8.242262979,192.3976225,0.521155072,-180
133,70,-12.06704339,188.0387227,2.667105829,-180
133,71,-10.33471074,195.6994563,1.53724972,-180
133,72,-8.411387009,207.0027903,0.48438385,-180
134,55,7.971885552,27.83886957,-3.604089162,-3.05E-05
134,56,10.91176678,52.77319459,-5.709361134,-3.05E-05
134,57,13.71416201,72.50625917,-6.931304858,-3.05E-05
134,58,13.42845624,55.91723887,-9.002714591,-3.05E-05
134,59,10.64903909,37.43382917,-8.062166775,-3.05E-05
134,60,6.507530397,11.6786354,-8.618018019,-3.05E-05
134,61,-8.287788246,174.5462189,0.574456981,-180
134,62,-11.71102662,154.0422012,3.256302861,-180
134,63,13.13922983,39.64161612,-12.75177382,-3.05E-05
134,64,-11.06262837,163.5425239,1.839610416,-180
134,65,9.998434066,21.28812897,-14.27737328,-3.05E-05
134,67,-11.66324502,169.8251098,2.953392183,-180
134,68,-10.78700066,178.6836606,1.683680183,-180
134,69,-8.222578731,191.5753584,0.523391993,-180
134,70,-11.91105161,186.8476042,2.684120538,-180
134,71,-10.39619044,194.6598303,1.545461745,-180
134,72,-8.326421324,206.1701534,0.486340125,-180
135,55,8.059711002,28.64404424,-3.502651169,-3.05E-05
135,56,10.93212051,53.86610004,-5.593148959,-3.05E-05
135,57,13.72264257,73.87822714,-6.801971917,-3.05E-05
135,58,13.60003913,57.27657571,-8.787342184,-3.05E-05
135,59,10.73304246,38.50628662,-7.836192161,-3.05E-05
135,60,6.745942351,12.34312064,-8.150824442,-3.05E-05
135,61,-8.207298767,173.7254904,0.577170971,-180
135,62,-11.7732021,152.8648566,3.281409821,-180
135,63,13.07278306,40.94714615,-12.33869005,-3.05E-05
135,64,-11.09116463,162.4334003,1.85217596,-180
135,65,10.00599026,22.28442851,-13.62643419,-3.05E-05
135,67,-11.63840566,168.6612568,2.973790426,-180
135,68,-10.83103037,177.6005579,1.693951145,-180
135,69,-8.204413045,190.7549214,0.525643165,-180
135,70,-11.92988376,185.6546017,2.701381245,-180
135,71,-10.39895686,193.6199183,1.553764286,-180
135,72,-8.320008486,205.338146,0.488310769,-180
136,55,7.961955871,29.43953197,-3.407892452,-3.05E-05
136,56,10.84203059,54.95002249,-5.482479312,-3.05E-05
136,57,13.7016905,75.24809465,-6.677575175,-3.05E-05
136,58,13.5190808,58.62788612,-8.58325594,-3.05E-05
136,59,10.74232381,39.57974916,-7.622382075,-3.05E-05
136,60,6.91884476,13.02641445,-7.720596768,-3.05E-05
136,61,-8.255832283,172.8999052,0.579927017,-180
136,62,-11.70083699,151.6947434,3.306749349,-180
136,63,13.26623385,42.27215749,-11.94613593,-3.05E-05
136,64,-10.98885034,161.3344994,1.864796164,-180
136,65,10.15046231,23.29568189,-13.02426326,-3.05E-05
136,67,-11.65454609,167.49578,2.994501587,-180
136,68,-10.84461171,176.5160845,1.704361445,-180
136,69,-8.229174096,189.9320041,0.527920681,-180
136,70,-11.95638753,184.4589466,2.718904597,-180
136,71,-10.40999312,192.5789202,1.562165338,-180
136,72,-8.273992353,205.338146,0.488310769,-180
137,55,7.993820631,30.23826393,-3.317772179,-3.05E-05
137,56,10.90908823,56.04065279,-5.375465209,-3.05E-05
137,57,13.70688012,76.61851304,-6.557609247,-3.05E-05
137,58,13.53497373,59.98081197,-8.388240532,-3.05E-05
137,59,10.74710163,40.65375727,-7.419861787,-3.05E-05
137,60,7.03297174,13.72245795,-7.326778168,-3.05E-05
137,61,-8.199610153,172.0799296,0.582690514,-180
137,62,-11.71637361,150.523082,3.332517812,-180
137,63,13.29788377,43.60046593,-11.57707314,-3.05E-05
137,64,-10.97754366,160.2367328,1.877576264,-180
137,65,10.18283764,24.31065405,-12.47154347,-3.05E-05
137,67,-11.71198744,166.3245621,3.015607577,-180
137,68,-10.81633114,175.4344468,1.714872782,-180
137,69,-8.240456144,189.107956,0.530221189,-180
137,70,-11.87721501,183.2712095,2.736538539,-180
137,71,-10.4687464,191.5320424,1.570705971,-180
137,72,-8.357817438,203.6749671,0.492298339,-180
138,55,8.051465952,31.04280287,-3.231692677,-3.05E-05
138,56,10.95772968,57.13617359,-5.272102052,-3.05E-05
138,57,13.6854611,77.98681011,-6.442062731,-3.05E-05
138,58,13.60949522,61.34123185,-8.20091115,-3.05E-05
138,59,10.71753536,41.7248645,-7.22835796,-3.05E-05
138,60,7.195663113,14.43573761,-6.962916866,-3.05E-05
138,61,-8.321743011,171.2477571,0.585522176,-180
138,62,-11.7553253,149.3475229,3.358779029,-180
138,63,13.23120672,44.92224742,-11.23193015,-3.05E-05
138,64,-10.98196568,159.1385241,1.890538033,-180
138,65,10.21055957,25.32880933,-11.96264095,-3.05E-05
138,67,-11.70865705,165.1536787,3.037007184,-180
138,68,-10.78950584,174.355485,1.725488106,-180
138,69,-8.26411684,188.2815345,0.532548548,-180
138,70,-12.02690167,182.0685074,2.754629368,-180
138,71,-10.47685335,190.4843535,1.579347242,-180
138,72,-8.35718516,202.8392515,0.494326701,-180
139,55,8.000355086,31.84227466,-3.150470846,-3.05E-05
139,56,10.89201219,58.22513547,-5.173228589,-3.05E-05
139,57,13.66263016,79.35281865,-6.330709167,-3.05E-05
139,58,13.56928336,62.6976671,-8.022306396,-3.05E-05
139,59,10.89162596,42.81340031,-7.043632274,-3.05E-05
139,60,7.27280766,15.15764812,-6.629769496,-3.05E-05
139,61,-8.26021705,170.4217355,0.588360259,-180
139,62,-11.72412408,148.1750821,3.385386342,-180
139,63,13.3505921,46.25607666,-10.90401979,-3.05E-05
139,64,-10.98898706,158.0396146,1.903688484,-180
139,65,10.27991322,26.35421365,-11.49071499,-3.05E-05
139,67,-11.76131034,163.9775284,3.058811161,-180
139,68,-10.77529813,173.2779497,1.736221392,-180
139,69,-8.302435788,187.4512912,0.534907335,-180
139,70,-11.89229318,180.8792604,2.772754643,-180
139,71,-10.43264519,189.4410742,1.588047157,-180
139,72,-8.412832682,201.9979591,0.496385552,-180
140,55,8.074729088,32.64921552,-3.072529788,-3.05E-05
140,56,10.93307187,59.31820732,-5.077647455,-3.05E-05
140,57,13.66289601,80.71888291,-6.223142979,-3.05E-05
140,58,13.48809511,64.04601264,-7.852337564,-3.05E-05
140,59,10.75148327,43.88799772,-6.870327001,-3.05E-05
140,60,7.315029471,15.88456404,-6.325106631,-3.05E-05
140,61,-8.257585063,169.5959726,0.591225086,-180
140,62,-11.73823086,147.0012341,3.412451529,-180
140,63,13.32265912,47.5872087,-10.59542948,-3.05E-05
140,64,-10.98478677,156.9411172,1.917018165,-180
140,65,10.46526236,27.39837647,-11.04717681,-3.05E-05
140,67,-11.63002635,162.8145015,3.08068206,-180
140,68,-10.79817098,172.1981229,1.747112324,-180
140,69,-8.308581829,186.6204282,0.537288895,-180
140,70,-11.95930874,179.6833122,2.791224293,-180
140,71,-10.44287652,188.3967783,1.596852082,-180
140,72,-8.39518716,201.1584401,0.498457231,-180
141,55,8.124235879,33.46114948,-2.997905968,-3.05E-05
141,56,10.94453141,60.41245223,-4.985441536,-3.05E-05
141,57,13.6942898,82.08809235,-6.118942624,-3.05E-05
141,58,13.4977008,65.39536079,-7.689324486,-3.05E-05
141,59,10.88489368,44.97594415,-6.703365052,-3.05E-05
141,60,7.494908407,16.62994668,-6.040524403,-3.05E-05
141,61,-8.260714767,168.7698969,0.594119051,-180
141,62,-11.7296866,145.8282395,3.439933066,-180
141,63,13.26514119,48.91270435,-10.30511965,-3.05E-05
141,64,-10.98485487,155.8426208,1.930535853,-180
141,65,10.3314145,28.42947838,-10.64174611,-3.05E-05
141,66,0.897063028,7.258854785,-13.9505786,-3.05E-05
141,67,-11.67636886,161.6468486,3.102957012,-180
141,68,-10.82783173,171.1153267,1.75817129,-180
141,69,-8.240464512,185.7963787,0.539671965,-180
141,70,-11.8085685,178.5024334,2.809704341,-180
141,71,-10.51429347,187.3453464,1.605816381,-180
141,72,-8.313511682,200.3270913,0.500525859,-180
142,55,8.05857592,34.26655773,-2.927380449,-3.05E-05
142,56,10.87239139,61.49947974,-4.897104736,-3.05E-05
142,57,13.7367711,83.46156129,-6.017872365,-3.05E-05
142,58,13.62350114,66.75730003,-7.531532369,-3.05E-05
142,59,10.8790275,46.06335445,-6.544419488,-3.05E-05
142,60,7.486042318,17.37504326,-5.780585189,-3.05E-05
142,61,-8.258629839,167.9440268,0.597040756,-180
142,62,-11.6717288,144.6610363,3.467722103,-180
142,63,13.35741677,50.24748075,-10.02850381,-3.05E-05
142,64,-11.06328516,154.736288,1.944344071,-180
142,65,10.5223264,29.47983524,-10.2584013,-3.05E-05
142,66,1.819440907,7.395548113,-13.68765702,-3.05E-05
142,67,-11.7218869,160.4746394,3.125645418,-180
142,68,-10.86217531,170.0291047,1.769406837,-180
142,69,-8.214678805,184.9749115,0.542068701,-180
142,70,-11.92777153,177.3096466,2.828620935,-180
142,71,-10.46656301,186.2986905,1.614840498,-180
142,72,-8.267116853,199.5003751,0.502600058,-180
143,55,8.137139838,35.0798528,-2.859454672,-3.05E-05
143,56,10.94734345,62.5940208,-4.811268584,-3.05E-05
143,57,13.66810269,84.82817019,-5.920573097,-3.05E-05
143,58,13.56051012,68.11295759,-7.380788338,-3.05E-05
143,59,10.75064312,47.1379779,-6.394593791,-3.05E-05
143,60,7.593153244,18.13124059,-5.538724672,-3.05E-05
143,61,-8.220173168,167.1220059,0.59997752,-180
143,62,-11.74921009,143.486086,3.496153046,-180
143,63,13.48795958,51.59537883,-9.763913712,-3.05E-05
143,64,-10.98017837,153.6382603,1.958245377,-180
143,65,10.55910024,30.534048,-9.900587826,-3.05E-05
143,66,2.625015575,7.61723908,-13.28188469,-3.05E-05
143,67,-11.57602164,159.317016,3.148379672,-180
143,68,-10.8725189,168.9418419,1.780797903,-180
143,69,-8.221691399,184.1527332,0.544488923,-180
143,70,-11.94478314,176.115156,2.84782165,-180
143,71,-10.58224677,185.2404486,1.624068225,-180
143,72,-8.270969774,198.6732745,0.504692496,-180
144,55,8.067743112,35.886232,-2.795149875,-3.05E-05
144,56,10.90518741,63.68436401,-4.728705426,-3.05E-05
144,57,13.66778683,86.19476134,-5.826376701,-3.05E-05
144,58,13.61419133,69.47401873,-7.235410339,-3.05E-05
144,59,10.81323481,48.21887874,-6.250671025,-3.05E-05
144,60,7.665477772,18.89501462,-5.314180495,-3.05E-05
144,61,-8.31338586,166.2906629,0.60297712,-180
144,62,-11.7854903,142.3075061,3.525144359,-180
144,63,13.37353261,52.93193173,-9.515048506,-3.05E-05
144,64,-11.01459174,152.5367849,1.972391529,-180
144,65,10.42805716,31.57537809,-9.570949156,-3.05E-05
144,66,3.42959146,7.922553708,-12.76121677,-3.05E-05
144,67,-11.7497074,158.1420221,3.171795942,-180
144,68,-10.87326445,167.8545066,1.792337387,-180
144,69,-8.21094893,183.3316431,0.546927607,-180
144,70,-11.75368962,174.9397706,2.866971526,-180
144,71,-10.64455939,184.1759941,1.633457147,-180
144,72,-8.253038738,197.8479701,0.506797828,-180
145,55,8.075365259,36.69339441,-2.733616384,-3.05E-05
145,56,10.93489363,64.77766804,-4.648718208,-3.05E-05
145,57,13.66355408,87.5609387,-5.73516286,-3.05E-05
145,58,13.55927488,70.82959937,-7.096215093,-3.05E-05
145,59,10.77933093,49.29641608,-6.113515012,-3.05E-05
145,60,7.654914275,19.65809474,-5.107337459,-3.05E-05
145,61,-8.276913358,165.4629711,0.605993491,-180
145,62,-11.73302353,141.1341738,3.554488478,-180
145,63,13.38240265,54.2694103,-9.278449974,-3.05E-05
145,64,-11.03662767,151.4331116,1.986772436,-180
145,65,10.53585839,32.62759465,-9.259530756,-3.05E-05
145,66,4.115604161,8.301003744,-12.17028632,-3.05E-05
145,67,-11.7363779,156.968366,3.195536063,-180
145,68,-10.82659138,166.771838,1.803976923,-180
145,69,-8.235975492,182.5080353,0.549395814,-180
145,70,-11.95973986,173.7437776,2.886723441,-180
145,71,-10.53818769,183.1221615,1.642859946,-180
145,72,-8.233147973,197.0246527,0.508915667,-180
146,55,8.062819302,37.49934038,-2.674821571,-3.05E-05
146,56,11.00481187,65.87798377,-4.570907235,-3.05E-05
146,57,13.76093223,88.93685667,-5.646145095,-3.05E-05
146,58,13.57095643,72.18637512,-6.962171718,-3.05E-05
146,59,10.79522224,49.29641608,-6.113515012,-3.05E-05
146,60,7.733105088,19.65809474,-5.107337459,-3.05E-05
146,61,-8.237961969,164.6391745,0.609025784,-180
146,62,-11.71169701,141.1341738,3.554488478,-180
146,63,13.3497446,55.60369995,-9.053904795,-3.05E-05
146,64,-11.08668821,150.3244232,2.001431429,-180
146,65,10.57728829,33.68408956,-8.966673041,-3.05E-05
146,66,4.63170387,8.73640049,-11.55516534,-3.05E-05
146,67,-11.67771124,155.800561,3.219513389,-180
146,68,-10.96059875,165.6757645,1.815915612,-180
146,69,-8.227627583,181.6852719,0.551883835,-180
146,70,-11.91447617,172.5523108,2.906673209,-180
146,71,-10.59901198,182.0622615,1.652426722,-180
146,72,-8.286926148,196.1959572,0.51106529,-180
147,55,8.113390972,38.31035898,-2.618156543,-3.05E-05
147,56,10.9313347,66.97095888,-4.496154626,-3.05E-05
147,57,13.68073593,90.30475993,-5.560347763,-3.05E-05
147,58,13.68072665,73.55414145,-6.832084514,-3.05E-05
147,59,10.86048755,51.46201398,-5.855329863,-3.05E-05
147,60,7.826997783,21.21442048,-4.731766314,-3.05E-05
147,61,-8.206982,164.6391745,0.609025784,-180
147,62,-11.73436587,138.7895672,3.614614456,-180
147,63,13.39470825,56.94251502,-8.839305961,-3.05E-05
147,64,-11.00957662,149.223455,2.016204033,-180
147,65,10.54901994,34.73786985,-8.692527053,-3.05E-05
147,66,5.200032039,9.232081896,-10.92689603,-3.05E-05
147,67,-11.68011993,154.6325352,3.243858089,-180
147,68,-10.97152041,164.5786067,1.828025449,-180
147,69,-8.225260628,180.8627431,0.554393774,-180
147,70,-11.92428728,171.3598663,2.926917472,-180
147,71,-10.71724253,180.9905259,1.662214306,-180
147,72,-8.275216967,195.3684329,0.513230073,-180
148,55,8.08696517,39.11875544,-2.564015316,-3.05E-05
148,56,10.93569334,68.06438108,-4.42378097,-3.05E-05
148,57,13.75294136,91.67989321,-5.476689597,-3.05E-05
148,58,13.61301875,74.91515004,-6.707388262,-3.05E-05
148,59,10.83415112,52.54510219,-5.734227728,-3.05E-05
148,60,7.766455382,21.98935655,-4.564651964,-3.05E-05
148,61,-8.274741646,162.9909953,0.615184541,-180
148,62,-11.71540495,137.6179917,3.645427964,-180
148,63,13.47079682,58.28898094,-8.633540951,-3.05E-05
148,64,-11.02449585,148.1209916,2.03121689,-180
148,65,10.62326112,35.79915622,-8.43292568,-3.05E-05
148,66,5.643679522,9.775781317,-10.31232314,-3.05E-05
148,67,-11.7218863,153.4603253,3.26866318,-180
148,68,-10.83727061,163.4948552,1.840146959,-180
148,69,-8.251929626,180.8627431,0.554393774,-180
148,70,-11.85863837,171.3598663,2.926917472,-180
148,71,-10.75147813,180.9905259,1.662214306,-180
148,72,-8.280886912,194.5403339,0.515414796,-180
149,55,8.069070254,39.92538477,-2.512179872,-3.05E-05
149,56,10.94863213,69.15909759,-4.353620952,-3.05E-05
149,57,13.71286458,93.05103746,-5.395747157,-3.05E-05
149,58,13.63499181,76.27838517,-6.586979062,-3.05E-05
149,59,10.83664827,53.6284665,-5.618012364,-3.05E-05
149,60,7.869270262,22.77471252,-4.406929217,-3.05E-05
149,61,-8.237995119,162.1671924,0.618309776,-180
149,62,-11.67397667,136.4505659,3.676659735,-180
149,63,13.52202365,59.6406137,-8.436436012,-3.05E-05
149,64,-10.99183957,147.0217937,2.046409575,-180
149,65,10.69733305,36.86793535,-8.186757226,-3.05E-05
149,66,5.862915232,10.34540071,-9.738826036,-3.05E-05
149,67,-11.7139493,152.2889015,3.293833743,-180
149,68,-10.96398646,162.3984551,1.852574653,-180
149,69,-8.287413515,179.2088073,0.559510491,-180
149,70,-11.87434533,168.9865648,2.968060593,-180
149,71,-10.62945564,178.8524339,1.682090929,-180
149,72,-8.31938907,193.7083897,0.517628474,-180
150,55,8.131517318,40.73825658,-2.462021839,-3.05E-05
150,56,11.00889283,70.25984933,-4.285284861,-3.05E-05
150,57,13.76165334,94.42705475,-5.31689066,-3.05E-05
150,58,13.66591913,77.64471026,-6.470567246,-3.05E-05
150,59,10.90035763,54.71821389,-5.505776926,-3.05E-05
150,60,7.812481088,23.55457925,-4.260746341,-3.05E-05
150,61,-8.230720403,161.3441218,0.621464105,-180
150,62,-11.72365968,135.2781594,3.708568386,-180
150,63,13.46526382,60.9866043,-8.248929415,-3.05E-05
150,64,-11.01028576,145.9207516,2.061857361,-180
150,65,10.66303355,37.93337583,-7.95530341,-3.05E-05
150,66,6.232046985,10.95421249,-9.192727672,-3.05E-05
150,67,-11.67797463,151.1210798,3.319315979,-180
150,68,-10.92041653,161.306396,1.86512117,-180
150,69,-8.23025594,178.3857783,0.56209202,-180
150,70,-11.8801088,167.7985377,2.989093717,-180
150,71,-10.68217029,177.7842109,1.692200766,-180
150,72,-8.285185736,192.8798812,0.519851989,-180
151,55,8.201085789,41.55811585,-2.413421991,-3.05E-05
151,56,10.962305,71.35595215,-4.21933817,-3.05E-05
151,57,13.76247232,95.80316061,-5.240304203,-3.05E-05
151,58,13.682305,79.01269436,-6.358073009,-3.05E-05
151,59,10.90258929,55.80819792,-5.397921684,-3.05E-05
151,60,7.929773506,24.34626584,-4.121952743,-3.05E-05
151,61,-8.292357078,160.5148784,0.624674806,-180
151,62,-11.77637203,134.1004822,3.741183383,-180
151,63,13.52518507,62.33861752,-8.068819196,-3.05E-05
151,64,-11.02578828,144.8181554,2.0775625,-180
151,65,10.74626591,39.00720096,-7.734943118,-3.05E-05
151,66,6.448195173,11.5870084,-8.686691908,-3.05E-05
151,67,-11.63619144,149.9574393,3.345102417,-180
151,68,-10.88349489,160.2180459,1.877795333,-180
151,69,-8.312328751,177.5545379,0.564723599,-180
151,70,-11.89306312,166.6092086,3.010450758,-180
151,71,-10.73825358,176.7103646,1.702487072,-180
151,72,-8.336812786,192.0461858,0.522108791,-180
152,55,8.163833291,42.37425324,-2.366912235,-3.05E-05
152,56,10.97782077,72.4536129,-4.15530269,-3.05E-05
152,57,13.67010347,97.17003919,-5.16638763,-3.05E-05
152,58,13.63717236,80.37617891,-6.249782422,-3.05E-05
152,59,10.92083324,56.90001747,-5.294045579,-3.05E-05
152,60,7.867799135,25.1318949,-3.992887119,-3.05E-05
152,61,-8.319397897,159.6829305,0.627929492,-180
152,62,-11.75892445,132.9245541,3.77432782,-180
152,63,13.51202199,63.68935787,-7.896589709,-3.05E-05
152,64,-11.04996511,143.7131417,2.093544012,-180
152,65,10.69705712,40.07616684,-7.527414235,-3.05E-05
152,66,6.674941931,12.24426928,-8.217081322,-3.05E-05
152,67,-11.77240946,148.7801707,3.371602037,-180
152,68,-10.88236421,159.129794,1.890641787,-180
152,69,-8.287279835,176.7258119,0.567371862,-180
152,70,-11.86050597,165.4231379,3.032055549,-180
152,71,-10.70461064,175.63991,1.712866129,-180
152,72,-8.347031707,191.2114891,0.524388019,-180
153,55,8.193855611,43.19341801,-2.321998828,-3.05E-05
153,56,10.9688987,73.55038502,-4.093233016,-3.05E-05
153,57,13.71322451,98.54123891,-5.094306037,-3.05E-05
153,58,13.54200121,81.73016156,-6.145843073,-3.05E-05
153,59,10.95188943,57.9949563,-5.193817195,-3.05E-05
153,60,7.96449324,25.92729012,-3.870204055,-3.05E-05
153,61,-8.246290935,158.8583004,0.631189192,-180
153,62,-11.6801194,131.7565073,3.807837093,-180
153,63,13.50308663,65.03922571,-7.731685626,-3.05E-05
153,64,-11.03688508,142.609439,2.109753957,-180
153,65,10.75700085,41.15118497,-7.329676346,-3.05E-05
153,66,6.836228247,12.91923032,-7.785045997,-3.05E-05
153,67,-11.67647778,147.6124949,3.398303996,-180
153,68,-10.99593027,158.0301916,1.90380204,-180
153,69,-8.24777127,175.9010258,0.570032311,-180
153,70,-11.92580642,164.2305299,3.054094508,-180
153,71,-10.69393365,174.5705079,1.723362137,-180
153,72,-8.271552227,190.3843225,0.526666402,-180
154,55,8.191648102,44.01236685,-2.278769817,-3.05E-05
154,56,10.91531406,74.64179988,-4.033281831,-3.05E-05
154,57,13.69349227,99.91045978,-5.024310462,-3.05E-05
154,58,13.61537365,83.09148387,-6.04477476,-3.05E-05
